##SI model beta=0.1000  produced by macroInfection[.cpp]
#time[days]	S		I
87.000000	0.1426877	0.8573123
88.000000	0.1308866	0.8691134
89.000000	0.1199249	0.8800751
90.000000	0.1097653	0.8902347
91.000000	0.1003683	0.8996317
92.000000	0.0916929	0.9083071
93.000000	0.0836976	0.9163024
94.000000	0.0763408	0.9236592
95.000000	0.0695816	0.9304184
96.000000	0.0633798	0.9366202
97.000000	0.0576965	0.9423035
98.000000	0.0524942	0.9475058
99.000000	0.0477373	0.9522627
100.000000	0.0433917	0.9566083
101.000000	0.0394253	0.9605747
102.000000	0.0358078	0.9641922
103.000000	0.0325111	0.9674889
104.000000	0.0295086	0.9704914
105.000000	0.0267757	0.9732243
106.000000	0.0242896	0.9757104
107.000000	0.0220291	0.9779709
108.000000	0.0199746	0.9800254
109.000000	0.0181083	0.9818917
110.000000	0.0164133	0.9835867
111.000000	0.0148747	0.9851253
112.000000	0.0134782	0.9865218
113.000000	0.0122113	0.9877887
114.000000	0.0110621	0.9889379
115.000000	0.0100200	0.9899800
116.000000	0.0090751	0.9909249
117.000000	0.0082186	0.9917814
118.000000	0.0074424	0.9925576
119.000000	0.0067389	0.9932611
120.000000	0.0061015	0.9938985
121.000000	0.0055241	0.9944759
122.000000	0.0050011	0.9949989
123.000000	0.0045273	0.9954727
124.000000	0.0040983	0.9959017
125.000000	0.0037097	0.9962903
126.000000	0.0033579	0.9966421
127.000000	0.0030393	0.9969607
128.000000	0.0027509	0.9972491
129.000000	0.0024897	0.9975103
130.000000	0.0022534	0.9977466
131.000000	0.0020394	0.9979606
132.000000	0.0018457	0.9981543
133.000000	0.0016703	0.9983297
134.000000	0.0015116	0.9984884
135.000000	0.0013680	0.9986320
136.000000	0.0012379	0.9987621
137.000000	0.0011203	0.9988797
138.000000	0.0010138	0.9989862
139.000000	0.0009174	0.9990826
140.000000	0.0008302	0.9991698
141.000000	0.0007512	0.9992488
142.000000	0.0006798	0.9993202
143.000000	0.0006151	0.9993849
144.000000	0.0005566	0.9994434
145.000000	0.0005037	0.9994963
146.000000	0.0004558	0.9995442
147.000000	0.0004124	0.9995876
148.000000	0.0003732	0.9996268
149.000000	0.0003377	0.9996623
150.000000	0.0003056	0.9996944
151.000000	0.0002765	0.9997235
152.000000	0.0002502	0.9997498
153.000000	0.0002264	0.9997736
154.000000	0.0002048	0.9997952
155.000000	0.0001854	0.9998146
156.000000	0.0001677	0.9998323
157.000000	0.0001518	0.9998482
158.000000	0.0001373	0.9998627
159.000000	0.0001243	0.9998757
160.000000	0.0001124	0.9998876
161.000000	0.0001017	0.9998983
162.000000	0.0000921	0.9999079
163.000000	0.0000833	0.9999167
164.000000	0.0000754	0.9999246
165.000000	0.0000682	0.9999318
166.000000	0.0000617	0.9999383
167.000000	0.0000558	0.9999442
168.000000	0.0000505	0.9999495
169.000000	0.0000457	0.9999543
170.000000	0.0000414	0.9999586
171.000000	0.0000374	0.9999626
172.000000	0.0000339	0.9999661
173.000000	0.0000306	0.9999694
174.000000	0.0000277	0.9999723
175.000000	0.0000251	0.9999749
176.000000	0.0000227	0.9999773
177.000000	0.0000205	0.9999795
178.000000	0.0000186	0.9999814
179.000000	0.0000168	0.9999832
180.000000	0.0000152	0.9999848
181.000000	0.0000138	0.9999862
182.000000	0.0000125	0.9999875
183.000000	0.0000113	0.9999887
184.000000	0.0000102	0.9999898
185.000000	0.0000092	0.9999908
186.000000	0.0000084	0.9999916
187.000000	0.0000076	0.9999924
188.000000	0.0000068	0.9999932
189.000000	0.0000062	0.9999938
190.000000	0.0000056	0.9999944
191.000000	0.0000051	0.9999949
192.000000	0.0000046	0.9999954
193.000000	0.0000041	0.9999959
194.000000	0.0000038	0.9999962
195.000000	0.0000034	0.9999966
196.000000	0.0000031	0.9999969
197.000000	0.0000028	0.9999972
198.000000	0.0000025	0.9999975
199.000000	0.0000023	0.9999977
200.000000	0.0000021	0.9999979
201.000000	0.0000019	0.9999981
202.000000	0.0000017	0.9999983
203.000000	0.0000015	0.9999985
204.000000	0.0000014	0.9999986
205.000000	0.0000012	0.9999988
206.000000	0.0000011	0.9999989
207.000000	0.0000010	0.9999990
208.000000	0.0000009	0.9999991
209.000000	0.0000008	0.9999992
210.000000	0.0000008	0.9999992
211.000000	0.0000007	0.9999993
212.000000	0.0000006	0.9999994
213.000000	0.0000006	0.9999994
214.000000	0.0000005	0.9999995
215.000000	0.0000005	0.9999995
216.000000	0.0000004	0.9999996
217.000000	0.0000004	0.9999996
218.000000	0.0000003	0.9999997
219.000000	0.0000003	0.9999997
220.000000	0.0000003	0.9999997
221.000000	0.0000003	0.9999997
222.000000	0.0000002	0.9999998
223.000000	0.0000002	0.9999998
224.000000	0.0000002	0.9999998
225.000000	0.0000002	0.9999998
226.000000	0.0000002	0.9999998
227.000000	0.0000001	0.9999999
228.000000	0.0000001	0.9999999
229.000000	0.0000001	0.9999999
230.000000	0.0000001	0.9999999
231.000000	0.0000001	0.9999999
232.000000	0.0000001	0.9999999
233.000000	0.0000001	0.9999999
234.000000	0.0000001	0.9999999
235.000000	0.0000001	0.9999999
236.000000	0.0000001	0.9999999
237.000000	0.0000001	0.9999999
238.000000	0.0000000	1.0000000
239.000000	0.0000000	1.0000000
240.000000	0.0000000	1.0000000
241.000000	0.0000000	1.0000000
242.000000	0.0000000	1.0000000
243.000000	0.0000000	1.0000000
244.000000	0.0000000	1.0000000
245.000000	0.0000000	1.0000000
246.000000	0.0000000	1.0000000
247.000000	0.0000000	1.0000000
248.000000	0.0000000	1.0000000
249.000000	0.0000000	1.0000000
250.000000	0.0000000	1.0000000
251.000000	0.0000000	1.0000000
252.000000	0.0000000	1.0000000
253.000000	0.0000000	1.0000000
254.000000	0.0000000	1.0000000
255.000000	0.0000000	1.0000000
256.000000	0.0000000	1.0000000
257.000000	0.0000000	1.0000000
258.000000	0.0000000	1.0000000
259.000000	0.0000000	1.0000000
260.000000	0.0000000	1.0000000
261.000000	0.0000000	1.0000000
262.000000	0.0000000	1.0000000
263.000000	0.0000000	1.0000000
264.000000	0.0000000	1.0000000
265.000000	0.0000000	1.0000000
266.000000	0.0000000	1.0000000
267.000000	0.0000000	1.0000000
268.000000	0.0000000	1.0000000
269.000000	0.0000000	1.0000000
270.000000	0.0000000	1.0000000
271.000000	0.0000000	1.0000000
272.000000	0.0000000	1.0000000
273.000000	0.0000000	1.0000000
274.000000	0.0000000	1.0000000
275.000000	0.0000000	1.0000000
276.000000	0.0000000	1.0000000
277.000000	0.0000000	1.0000000
278.000000	0.0000000	1.0000000
279.000000	0.0000000	1.0000000
280.000000	0.0000000	1.0000000
281.000000	0.0000000	1.0000000
282.000000	0.0000000	1.0000000
283.000000	0.0000000	1.0000000
284.000000	0.0000000	1.0000000
285.000000	0.0000000	1.0000000
286.000000	0.0000000	1.0000000
287.000000	0.0000000	1.0000000
288.000000	0.0000000	1.0000000
289.000000	0.0000000	1.0000000
290.000000	0.0000000	1.0000000
291.000000	0.0000000	1.0000000
292.000000	0.0000000	1.0000000
293.000000	0.0000000	1.0000000
294.000000	0.0000000	1.0000000
295.000000	0.0000000	1.0000000
296.000000	0.0000000	1.0000000
297.000000	0.0000000	1.0000000
298.000000	0.0000000	1.0000000
299.000000	0.0000000	1.0000000
300.000000	0.0000000	1.0000000
301.000000	0.0000000	1.0000000
302.000000	0.0000000	1.0000000
303.000000	0.0000000	1.0000000
304.000000	0.0000000	1.0000000
305.000000	0.0000000	1.0000000
306.000000	0.0000000	1.0000000
307.000000	0.0000000	1.0000000
308.000000	0.0000000	1.0000000
309.000000	0.0000000	1.0000000
310.000000	0.0000000	1.0000000
311.000000	0.0000000	1.0000000
312.000000	0.0000000	1.0000000
313.000000	0.0000000	1.0000000
314.000000	0.0000000	1.0000000
315.000000	0.0000000	1.0000000
316.000000	0.0000000	1.0000000
317.000000	0.0000000	1.0000000
318.000000	0.0000000	1.0000000
319.000000	0.0000000	1.0000000
320.000000	0.0000000	1.0000000
321.000000	0.0000000	1.0000000
322.000000	0.0000000	1.0000000
323.000000	0.0000000	1.0000000
324.000000	0.0000000	1.0000000
325.000000	0.0000000	1.0000000
326.000000	0.0000000	1.0000000
327.000000	0.0000000	1.0000000
328.000000	0.0000000	1.0000000
329.000000	0.0000000	1.0000000
330.000000	0.0000000	1.0000000
331.000000	0.0000000	1.0000000
332.000000	0.0000000	1.0000000
333.000000	0.0000000	1.0000000
334.000000	0.0000000	1.0000000
335.000000	0.0000000	1.0000000
336.000000	0.0000000	1.0000000
337.000000	0.0000000	1.0000000
338.000000	0.0000000	1.0000000
339.000000	0.0000000	1.0000000
340.000000	0.0000000	1.0000000
341.000000	0.0000000	1.0000000
342.000000	0.0000000	1.0000000
343.000000	0.0000000	1.0000000
344.000000	0.0000000	1.0000000
345.000000	0.0000000	1.0000000
346.000000	0.0000000	1.0000000
347.000000	0.0000000	1.0000000
348.000000	0.0000000	1.0000000
349.000000	0.0000000	1.0000000
350.000000	0.0000000	1.0000000
351.000000	0.0000000	1.0000000
352.000000	0.0000000	1.0000000
353.000000	0.0000000	1.0000000
354.000000	0.0000000	1.0000000
355.000000	0.0000000	1.0000000
356.000000	0.0000000	1.0000000
357.000000	0.0000000	1.0000000
358.000000	0.0000000	1.0000000
359.000000	0.0000000	1.0000000
360.000000	0.0000000	1.0000000
361.000000	0.0000000	1.0000000
362.000000	0.0000000	1.0000000
363.000000	0.0000000	1.0000000
364.000000	0.0000000	1.0000000
365.000000	0.0000000	1.0000000
366.000000	0.0000000	1.0000000
367.000000	0.0000000	1.0000000
368.000000	0.0000000	1.0000000
369.000000	0.0000000	1.0000000
370.000000	0.0000000	1.0000000
371.000000	0.0000000	1.0000000
372.000000	0.0000000	1.0000000
373.000000	0.0000000	1.0000000
374.000000	0.0000000	1.0000000
375.000000	0.0000000	1.0000000
376.000000	0.0000000	1.0000000
377.000000	0.0000000	1.0000000
378.000000	0.0000000	1.0000000
379.000000	0.0000000	1.0000000
380.000000	0.0000000	1.0000000
381.000000	0.0000000	1.0000000
382.000000	0.0000000	1.0000000
383.000000	0.0000000	1.0000000
384.000000	0.0000000	1.0000000
385.000000	0.0000000	1.0000000
386.000000	0.0000000	1.0000000
387.000000	0.0000000	1.0000000
388.000000	0.0000000	1.0000000
389.000000	0.0000000	1.0000000
390.000000	0.0000000	1.0000000
391.000000	0.0000000	1.0000000
392.000000	0.0000000	1.0000000
393.000000	0.0000000	1.0000000
394.000000	0.0000000	1.0000000
395.000000	0.0000000	1.0000000
396.000000	0.0000000	1.0000000
397.000000	0.0000000	1.0000000
398.000000	0.0000000	1.0000000
399.000000	0.0000000	1.0000000
400.000000	0.0000000	1.0000000
401.000000	0.0000000	1.0000000
402.000000	0.0000000	1.0000000
403.000000	0.0000000	1.0000000
404.000000	0.0000000	1.0000000
405.000000	0.0000000	1.0000000
406.000000	0.0000000	1.0000000
407.000000	0.0000000	1.0000000
408.000000	0.0000000	1.0000000
409.000000	0.0000000	1.0000000
410.000000	0.0000000	1.0000000
411.000000	0.0000000	1.0000000
412.000000	0.0000000	1.0000000
413.000000	0.0000000	1.0000000
414.000000	0.0000000	1.0000000
415.000000	0.0000000	1.0000000
416.000000	0.0000000	1.0000000
417.000000	0.0000000	1.0000000
418.000000	0.0000000	1.0000000
419.000000	0.0000000	1.0000000
420.000000	0.0000000	1.0000000
421.000000	0.0000000	1.0000000
422.000000	0.0000000	1.0000000
423.000000	0.0000000	1.0000000
424.000000	0.0000000	1.0000000
425.000000	0.0000000	1.0000000
426.000000	0.0000000	1.0000000
427.000000	0.0000000	1.0000000
428.000000	0.0000000	1.0000000
429.000000	0.0000000	1.0000000
430.000000	0.0000000	1.0000000
431.000000	0.0000000	1.0000000
432.000000	0.0000000	1.0000000
433.000000	0.0000000	1.0000000
434.000000	0.0000000	1.0000000
435.000000	0.0000000	1.0000000
436.000000	0.0000000	1.0000000
437.000000	0.0000000	1.0000000
438.000000	0.0000000	1.0000000
439.000000	0.0000000	1.0000000
440.000000	0.0000000	1.0000000
441.000000	0.0000000	1.0000000
442.000000	0.0000000	1.0000000
443.000000	0.0000000	1.0000000
444.000000	0.0000000	1.0000000
445.000000	0.0000000	1.0000000
446.000000	0.0000000	1.0000000
447.000000	0.0000000	1.0000000
448.000000	0.0000000	1.0000000
449.000000	0.0000000	1.0000000
450.000000	0.0000000	1.0000000
451.000000	0.0000000	1.0000000
452.000000	0.0000000	1.0000000
453.000000	0.0000000	1.0000000
454.000000	0.0000000	1.0000000
455.000000	0.0000000	1.0000000
456.000000	0.0000000	1.0000000
457.000000	0.0000000	1.0000000
458.000000	0.0000000	1.0000000
459.000000	0.0000000	1.0000000
460.000000	0.0000000	1.0000000
461.000000	0.0000000	1.0000000
462.000000	0.0000000	1.0000000
463.000000	0.0000000	1.0000000
464.000000	0.0000000	1.0000000
465.000000	0.0000000	1.0000000
466.000000	0.0000000	1.0000000
467.000000	0.0000000	1.0000000
468.000000	0.0000000	1.0000000
469.000000	0.0000000	1.0000000
470.000000	0.0000000	1.0000000
471.000000	0.0000000	1.0000000
472.000000	0.0000000	1.0000000
473.000000	0.0000000	1.0000000
474.000000	0.0000000	1.0000000
475.000000	0.0000000	1.0000000
476.000000	0.0000000	1.0000000
477.000000	0.0000000	1.0000000
478.000000	0.0000000	1.0000000
479.000000	0.0000000	1.0000000
480.000000	0.0000000	1.0000000
481.000000	0.0000000	1.0000000
482.000000	0.0000000	1.0000000
483.000000	0.0000000	1.0000000
484.000000	0.0000000	1.0000000
485.000000	0.0000000	1.0000000
486.000000	0.0000000	1.0000000
487.000000	0.0000000	1.0000000
488.000000	0.0000000	1.0000000
489.000000	0.0000000	1.0000000
490.000000	0.0000000	1.0000000
491.000000	0.0000000	1.0000000
492.000000	0.0000000	1.0000000
493.000000	0.0000000	1.0000000
494.000000	0.0000000	1.0000000
495.000000	0.0000000	1.0000000
496.000000	0.0000000	1.0000000
497.000000	0.0000000	1.0000000
498.000000	0.0000000	1.0000000
499.000000	0.0000000	1.0000000
